order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue,profit,region
ORD-89991826,CUST-445132,PROD-061402,2024-05-14,10,17.9,0.0,179.0,73.2,West
ORD-08147624,CUST-178202,PROD-215787,2024-05-14,13,970.32,0.2,10091.33,4487.7,Central
ORD-79590780,CUST-427382,PROD-966053,2024-05-15,11,27.49,0.1,272.15,98.41,South
ORD-56117164,CUST-912373,PROD-966053,2024-05-15,10,27.49,0.0,274.9,99.4,Central
ORD-16208817,CUST-746789,PROD-809537,2024-05-15,8,42.26,0.05,321.18,121.98,East
ORD-55576068,CUST-660677,PROD-128223,2024-05-16,14,46.39,0.15,552.04,271.2,West
ORD-00846794,CUST-722076,PROD-034487,2024-05-16,9,141.56,0.3,891.83,295.85,South
ORD-04501902,CUST-720922,PROD-622194,2024-05-16,12,55.65,0.2,534.24,168.77,North
ORD-67828176,CUST-126851,PROD-618794,2024-05-16,8,114.28,0.0,914.24,345.44,Central
ORD-36093903,CUST-646294,PROD-022735,2024-05-17,2,27.2,0.05,51.68,23.77,West
ORD-10137166,CUST-722076,PROD-992632,2024-05-17,8,2.93,0.0,23.44,7.04,South
ORD-87444872,CUST-682055,PROD-951955,2024-05-17,12,190.36,0.0,2284.32,861.96,South
ORD-55369081,CUST-277529,PROD-617072,2024-05-17,6,69.76,0.15,355.78,116.89,South
ORD-60078751,CUST-435212,PROD-512316,2024-05-17,3,45.56,0.0,136.68,54.57,South
ORD-99443175,CUST-558232,PROD-862390,2024-05-17,13,174.02,0.2,1809.81,735.7,North
ORD-16315568,CUST-541969,PROD-039662,2024-05-17,4,784.84,0.0,3139.36,1461.88,West
ORD-51748452,CUST-926395,PROD-474882,2024-05-18,1,5.31,0.3,3.72,2.02,North
ORD-13619098,CUST-368606,PROD-809537,2024-05-18,2,42.26,0.2,67.62,25.68,South
ORD-12006168,CUST-187732,PROD-022735,2024-05-18,2,27.2,0.15,46.24,21.27,South
ORD-90613148,CUST-471980,PROD-106996,2024-05-19,9,1629.21,0.0,14662.89,5288.04,South
ORD-34705934,CUST-840957,PROD-082682,2024-05-19,15,127.46,0.0,1911.9,871.35,South
ORD-85148061,CUST-368606,PROD-563538,2024-05-19,7,42.55,0.05,282.96,134.46,South
ORD-24983260,CUST-988318,PROD-059120,2024-05-19,13,224.45,0.05,2771.96,991.83,East
ORD-30243076,CUST-589641,PROD-317220,2024-05-19,1,44.17,0.05,41.96,22.51,South
ORD-24491218,CUST-053666,PROD-447641,2024-05-20,9,45.06,0.3,283.88,121.65,West
ORD-86410730,CUST-738720,PROD-740649,2024-05-20,15,776.62,0.1,10484.37,4033.12,South
ORD-40356544,CUST-064761,PROD-106996,2024-05-20,9,1629.21,0.15,12463.46,4494.83,West
ORD-53664436,CUST-466403,PROD-061402,2024-05-20,10,17.9,0.15,152.15,62.22,South
ORD-74977952,CUST-056387,PROD-255661,2024-05-20,6,39.73,0.2,190.7,69.41,East
ORD-25860420,CUST-845149,PROD-345658,2024-05-21,6,130.77,0.15,666.93,355.72,North
ORD-06640471,CUST-642484,PROD-516359,2024-05-21,15,144.97,0.3,1522.18,461.05,West
ORD-05606748,CUST-050529,PROD-348581,2024-05-21,5,37.05,0.0,185.25,60.9,North
ORD-62564783,CUST-817719,PROD-062399,2024-05-21,4,1348.16,0.0,5392.64,2165.76,South
ORD-87831919,CUST-685399,PROD-795618,2024-05-21,7,772.66,0.0,5408.62,2522.73,South
ORD-29042030,CUST-692377,PROD-702168,2024-05-21,1,53.24,0.0,53.24,25.2,East
ORD-50819881,CUST-353254,PROD-841107,2024-05-22,8,2377.99,0.05,18072.72,8854.0,North
ORD-77258121,CUST-944433,PROD-735536,2024-05-22,9,2043.85,0.0,18394.65,7750.26,North
ORD-08723554,CUST-980420,PROD-214337,2024-05-23,12,140.9,0.2,1352.64,732.38,South
ORD-22452960,CUST-578047,PROD-154902,2024-05-23,8,28.02,0.1,201.74,89.5,Central
ORD-80722460,CUST-020554,PROD-512316,2024-05-23,14,45.56,0.05,605.95,241.93,North
ORD-03159215,CUST-937477,PROD-048880,2024-05-24,7,145.08,0.05,964.78,498.42,West
ORD-20829643,CUST-116860,PROD-345658,2024-05-24,6,130.77,0.3,549.23,292.95,East
ORD-45074413,CUST-432737,PROD-956588,2024-05-24,11,2257.64,0.0,24834.04,7168.81,South
ORD-27361874,CUST-851606,PROD-712977,2024-05-25,8,22.15,0.1,159.48,71.42,Central
ORD-93693790,CUST-810993,PROD-641656,2024-05-25,2,576.93,0.2,923.09,331.95,Central
ORD-38111493,CUST-885319,PROD-847687,2024-05-25,1,189.42,0.15,161.01,68.92,South
ORD-73813489,CUST-484060,PROD-233045,2024-05-26,3,31.24,0.05,89.03,32.26,South
ORD-08471780,CUST-477964,PROD-191497,2024-05-26,8,1315.02,0.1,9468.14,4779.86,West
ORD-43435997,CUST-880429,PROD-341761,2024-05-26,7,2053.0,0.0,14371.0,4812.5,North
ORD-93414927,CUST-733442,PROD-348581,2024-05-26,5,37.05,0.0,185.25,60.9,South
ORD-90052913,CUST-079053,PROD-359818,2024-05-26,8,282.08,0.0,2256.64,847.76,West
ORD-37327396,CUST-937477,PROD-096853,2024-05-27,10,69.44,0.15,590.24,204.85,West
ORD-19945629,CUST-315556,PROD-486426,2024-05-28,4,163.03,0.0,652.12,252.8,Central
ORD-66727633,CUST-921017,PROD-345658,2024-05-28,11,130.77,0.2,1150.78,613.8,North
ORD-23471523,CUST-218256,PROD-061402,2024-05-28,8,17.9,0.0,143.2,58.56,West
ORD-83450179,CUST-732027,PROD-048880,2024-05-28,8,145.08,0.05,1102.61,569.62,Central
ORD-31342842,CUST-435671,PROD-643359,2024-05-28,1,8.87,0.05,8.43,4.36,North
ORD-39357800,CUST-033324,PROD-847687,2024-05-28,1,189.42,0.05,179.95,77.03,North
ORD-78928901,CUST-138783,PROD-775674,2024-05-28,15,1991.53,0.1,26885.66,10794.87,South
ORD-00674712,CUST-845149,PROD-888052,2024-05-29,4,1618.0,0.05,6148.4,2291.06,North
ORD-68046683,CUST-679216,PROD-154902,2024-05-29,5,28.02,0.0,140.1,62.15,South
ORD-03829105,CUST-870123,PROD-142306,2024-05-29,4,1600.63,0.0,6402.52,2960.4,West
ORD-42522858,CUST-435224,PROD-862390,2024-05-29,12,174.02,0.0,2088.24,848.88,Central
ORD-82562948,CUST-614431,PROD-309739,2024-05-29,9,382.55,0.05,3270.8,1149.55,East
ORD-03154750,CUST-646294,PROD-341761,2024-05-29,4,2053.0,0.05,7801.4,2612.5,West
ORD-25352237,CUST-798083,PROD-395714,2024-05-29,1,1838.95,0.1,1655.06,675.04,East
ORD-58640944,CUST-994235,PROD-169975,2024-05-29,11,1108.24,0.0,12190.64,4116.53,South
ORD-63630107,CUST-519167,PROD-618794,2024-05-29,14,114.28,0.1,1439.93,544.07,Central
ORD-61769995,CUST-182787,PROD-022735,2024-05-29,9,27.2,0.2,195.84,90.07,West
ORD-47306639,CUST-197961,PROD-992635,2024-05-29,1,74.31,0.05,70.59,27.12,Central
ORD-70743359,CUST-243677,PROD-177940,2024-05-30,12,78.72,0.15,802.94,241.33,West
ORD-84914577,CUST-263687,PROD-547578,2024-05-30,4,62.53,0.0,250.12,121.44,Central
ORD-61030626,CUST-614431,PROD-255661,2024-05-30,8,39.73,0.0,317.84,115.68,East
ORD-43412935,CUST-874211,PROD-518471,2024-05-30,14,32.66,0.05,434.38,200.96,West
ORD-90890750,CUST-814240,PROD-677815,2024-05-30,1,24.04,0.0,24.04,10.33,West
ORD-88384690,CUST-118466,PROD-447641,2024-05-30,2,45.06,0.15,76.6,32.83,Central
ORD-45505078,CUST-924166,PROD-848126,2024-05-31,7,23.23,0.05,154.48,58.99,East
ORD-36838031,CUST-520192,PROD-735267,2024-05-31,2,194.07,0.05,368.73,174.88,East
ORD-02834617,CUST-127260,PROD-048880,2024-05-31,4,145.08,0.0,580.32,299.8,West
ORD-24981381,CUST-125343,PROD-992635,2024-05-31,14,74.31,0.05,988.32,379.72,West
ORD-65290226,CUST-937191,PROD-665569,2024-05-31,1,38.57,0.15,32.78,13.49,East
ORD-49281517,CUST-939935,PROD-486426,2024-06-01,15,163.03,0.3,1711.81,663.6,North
ORD-59632531,CUST-218689,PROD-381308,2024-06-01,13,1193.85,0.05,14744.05,7925.49,West
ORD-00212394,CUST-937191,PROD-071235,2024-06-01,1,1615.39,0.3,1130.77,545.57,East
ORD-12584404,CUST-409759,PROD-900201,2024-06-01,14,63.57,0.15,756.48,370.8,Central
ORD-85629513,CUST-540487,PROD-603674,2024-06-01,11,1554.14,0.0,17095.54,6554.9,West
ORD-48436351,CUST-242393,PROD-683253,2024-06-01,5,30.08,0.0,150.4,64.35,East
ORD-44430540,CUST-370708,PROD-765354,2024-06-01,10,49.82,0.0,498.2,230.6,South
ORD-76995325,CUST-050529,PROD-547578,2024-06-02,12,62.53,0.0,750.36,364.32,North
ORD-41181923,CUST-977571,PROD-603674,2024-06-02,11,1554.14,0.0,17095.54,6554.9,West
ORD-38415455,CUST-604944,PROD-474972,2024-06-02,7,1831.08,0.15,10894.93,4333.98,Central
ORD-41499393,CUST-661039,PROD-862390,2024-06-02,15,174.02,0.0,2610.3,1061.1,Central
ORD-96129148,CUST-857283,PROD-034487,2024-06-03,15,141.56,0.0,2123.4,704.4,North
ORD-77210139,CUST-312434,PROD-956588,2024-06-03,12,2257.64,0.3,18964.18,5474.36,North
ORD-01750563,CUST-477964,PROD-862390,2024-06-03,6,174.02,0.3,730.88,297.11,West
ORD-51239137,CUST-537220,PROD-345658,2024-06-03,5,130.77,0.0,653.85,348.75,East
ORD-55972399,CUST-079053,PROD-516359,2024-06-03,9,144.97,0.15,1109.02,335.91,West
ORD-75552807,CUST-777959,PROD-900201,2024-06-04,8,63.57,0.15,432.28,211.89,West
ORD-76955651,CUST-949023,PROD-154616,2024-06-04,5,20.9,0.05,99.27,47.45,North
ORD-09659426,CUST-445132,PROD-266559,2024-06-04,11,74.66,0.2,657.01,344.87,West
ORD-72245940,CUST-274499,PROD-746112,2024-06-04,8,2.95,0.0,23.6,9.84,Central
ORD-74210894,CUST-277826,PROD-516359,2024-06-04,4,144.97,0.2,463.9,140.51,East
ORD-96972814,CUST-557200,PROD-071235,2024-06-04,6,1615.39,0.1,8723.11,4208.71,East
ORD-47525687,CUST-322848,PROD-519919,2024-06-04,8,150.03,0.0,1200.24,487.44,Central
ORD-52769745,CUST-945568,PROD-059120,2024-06-05,6,224.45,0.3,942.69,337.3,East
ORD-97663256,CUST-873577,PROD-795618,2024-06-05,9,772.66,0.0,6953.94,3243.51,Central
ORD-34682906,CUST-994235,PROD-746112,2024-06-05,7,2.95,0.2,16.52,6.89,South
ORD-33433509,CUST-616027,PROD-247160,2024-06-05,5,21.93,0.3,76.75,40.98,South
ORD-05291881,CUST-861175,PROD-992635,2024-06-05,2,74.31,0.0,148.62,57.1,Central
ORD-40069200,CUST-939935,PROD-582128,2024-06-05,4,1529.36,0.1,5505.7,1675.19,North
ORD-13530824,CUST-778674,PROD-746112,2024-06-06,10,2.95,0.1,26.55,11.07,South
ORD-56156010,CUST-109408,PROD-071235,2024-06-06,15,1615.39,0.2,19384.68,9352.68,North
ORD-05066533,CUST-374837,PROD-317220,2024-06-06,4,44.17,0.0,176.68,94.76,West
ORD-96366912,CUST-056387,PROD-220345,2024-06-06,5,69.7,0.0,348.5,122.3,East
ORD-25628672,CUST-646294,PROD-100511,2024-06-06,10,144.46,0.15,1227.91,434.27,West
ORD-19138494,CUST-456442,PROD-520071,2024-06-06,12,57.54,0.15,586.91,263.57,West
ORD-61241722,CUST-575986,PROD-215787,2024-06-07,13,970.32,0.15,10722.04,4768.19,West
ORD-87996573,CUST-661039,PROD-220345,2024-06-07,8,69.7,0.2,446.08,156.54,Central
ORD-02292506,CUST-062815,PROD-474882,2024-06-07,5,5.31,0.0,26.55,14.45,East
ORD-62018521,CUST-187732,PROD-610074,2024-06-07,9,43.36,0.3,273.17,102.88,South
ORD-47890575,CUST-598174,PROD-341761,2024-06-07,9,2053.0,0.0,18477.0,6187.5,North
ORD-81833928,CUST-353254,PROD-082682,2024-06-08,11,127.46,0.3,981.44,447.29,North
ORD-28310076,CUST-616027,PROD-022735,2024-06-08,4,27.2,0.0,108.8,50.04,South
ORD-14259191,CUST-531328,PROD-809537,2024-06-08,13,42.26,0.0,549.38,208.65,East
ORD-10502454,CUST-961520,PROD-177940,2024-06-08,15,78.72,0.15,1003.68,301.66,Central
ORD-16279696,CUST-456442,PROD-169975,2024-06-08,1,1108.24,0.05,1052.83,355.52,West
ORD-45929107,CUST-154970,PROD-618068,2024-06-09,4,96.1,0.3,269.08,84.73,North
ORD-32489274,CUST-182787,PROD-191497,2024-06-09,14,1315.02,0.0,18410.28,9294.18,West
ORD-83837544,CUST-572022,PROD-891561,2024-06-09,12,68.39,0.0,820.68,338.28,West
ORD-62116387,CUST-431985,PROD-154902,2024-06-10,1,28.02,0.05,26.62,11.81,West
ORD-02124829,CUST-845149,PROD-341761,2024-06-10,2,2053.0,0.05,3900.7,1306.25,North
ORD-20432592,CUST-688152,PROD-247160,2024-06-10,8,21.93,0.0,175.44,93.68,North
ORD-56097494,CUST-104358,PROD-154902,2024-06-10,6,28.02,0.15,142.9,63.39,East
ORD-58923379,CUST-235650,PROD-563538,2024-06-10,12,42.55,0.0,510.6,242.64,East
ORD-03598959,CUST-206298,PROD-516359,2024-06-10,13,144.97,0.0,1884.61,570.83,North
ORD-64014383,CUST-801753,PROD-876597,2024-06-11,13,46.13,0.2,479.75,159.95,West
ORD-94356337,CUST-912373,PROD-720755,2024-06-11,5,204.85,0.15,870.61,351.05,Central
ORD-61678616,CUST-194912,PROD-795618,2024-06-11,9,772.66,0.15,5910.85,2756.98,South
ORD-56322343,CUST-814240,PROD-712977,2024-06-12,1,22.15,0.0,22.15,9.92,West
ORD-75641148,CUST-337512,PROD-876597,2024-06-12,11,46.13,0.0,507.43,169.18,North
ORD-35283164,CUST-589641,PROD-041098,2024-06-12,9,24.37,0.0,219.33,115.74,South
ORD-29841724,CUST-083712,PROD-966053,2024-06-12,1,27.49,0.1,24.74,8.95,East
ORD-17474132,CUST-329500,PROD-105630,2024-06-12,6,2484.65,0.1,13417.11,6794.93,North
ORD-06128387,CUST-150302,PROD-618794,2024-06-12,4,114.28,0.1,411.41,155.45,Central
ORD-35943912,CUST-147519,PROD-177940,2024-06-12,6,78.72,0.15,401.47,120.67,South
ORD-30793809,CUST-880429,PROD-255661,2024-06-12,11,39.73,0.0,437.03,159.06,North
ORD-48244702,CUST-579875,PROD-883409,2024-06-12,3,18.06,0.0,54.18,23.49,North
ORD-58558284,CUST-621096,PROD-622194,2024-06-13,8,55.65,0.2,356.16,112.51,East
ORD-11548015,CUST-407714,PROD-442115,2024-06-13,12,35.08,0.3,294.67,82.74,Central
ORD-56843171,CUST-217330,PROD-063465,2024-06-13,8,590.77,0.15,4017.24,1430.86,South
ORD-41169194,CUST-104358,PROD-565599,2024-06-13,1,67.9,0.2,54.32,23.83,East
ORD-03674349,CUST-437201,PROD-765354,2024-06-14,12,49.82,0.15,508.16,235.21,East
ORD-94860857,CUST-259053,PROD-106996,2024-06-14,8,1629.21,0.0,13033.68,4700.48,East
ORD-24222803,CUST-777959,PROD-520071,2024-06-14,10,57.54,0.0,575.4,258.4,West
ORD-10774341,CUST-439624,PROD-034487,2024-06-14,12,141.56,0.2,1358.98,450.82,West
ORD-17365814,CUST-595604,PROD-841107,2024-06-14,11,2377.99,0.05,24850.0,12174.25,West
ORD-60017627,CUST-538560,PROD-665569,2024-06-14,3,38.57,0.0,115.71,47.61,East
ORD-88764429,CUST-685643,PROD-474882,2024-06-14,9,5.31,0.0,47.79,26.01,North
ORD-73498473,CUST-801753,PROD-154902,2024-06-15,12,28.02,0.1,302.62,134.24,West
ORD-68397367,CUST-924166,PROD-039662,2024-06-15,13,784.84,0.0,10202.92,4751.11,East
ORD-27271884,CUST-131999,PROD-059120,2024-06-15,13,224.45,0.15,2480.17,887.43,Central
ORD-35320559,CUST-887657,PROD-071235,2024-06-15,1,1615.39,0.0,1615.39,779.39,Central
ORD-89771573,CUST-460236,PROD-266559,2024-06-15,2,74.66,0.0,149.32,78.38,West
ORD-39576456,CUST-891392,PROD-191497,2024-06-15,6,1315.02,0.05,7495.61,3784.06,East
ORD-81683797,CUST-879735,PROD-876597,2024-06-16,6,46.13,0.0,276.78,92.28,West
ORD-64520790,CUST-470664,PROD-936678,2024-06-16,1,25.14,0.0,25.14,10.6,West
ORD-08903551,CUST-139656,PROD-154616,2024-06-16,15,20.9,0.05,297.82,142.36,North
ORD-01585555,CUST-967522,PROD-565599,2024-06-16,11,67.9,0.1,672.21,294.92,South
ORD-57798157,CUST-375734,PROD-309739,2024-06-16,5,382.55,0.05,1817.11,638.64,North
ORD-00489493,CUST-423727,PROD-341761,2024-06-17,15,2053.0,0.0,30795.0,10312.5,East
ORD-66220275,CUST-312434,PROD-128223,2024-06-17,11,46.39,0.3,357.2,175.48,North
ORD-60940021,CUST-388521,PROD-580280,2024-06-17,8,174.54,0.05,1326.5,558.98,Central
ORD-57034674,CUST-651281,PROD-133629,2024-06-17,15,65.33,0.3,685.96,261.35,South
ORD-31438695,CUST-479521,PROD-395714,2024-06-18,6,1838.95,0.0,11033.7,4500.3,South
ORD-75933223,CUST-346581,PROD-565599,2024-06-18,4,67.9,0.05,258.02,113.2,Central
ORD-99776296,CUST-540487,PROD-341120,2024-06-18,3,18.11,0.2,43.46,19.8,West
ORD-92966673,CUST-323737,PROD-335843,2024-06-18,7,64.2,0.2,359.52,197.74,West
ORD-05176964,CUST-245943,PROD-214337,2024-06-19,9,140.9,0.3,887.67,480.63,South
ORD-25640985,CUST-800516,PROD-348581,2024-06-19,15,37.05,0.0,555.75,182.7,North
ORD-18373453,CUST-125343,PROD-348581,2024-06-19,8,37.05,0.0,296.4,97.44,West
ORD-61887944,CUST-211764,PROD-133629,2024-06-19,1,65.33,0.15,55.53,21.16,Central
ORD-62013143,CUST-970951,PROD-712977,2024-06-19,6,22.15,0.0,132.9,59.52,Central
ORD-74318756,CUST-733442,PROD-643359,2024-06-19,10,8.87,0.0,88.7,45.9,South
ORD-42379917,CUST-942629,PROD-643359,2024-06-20,6,8.87,0.2,42.58,22.03,Central
ORD-25028657,CUST-029932,PROD-177940,2024-06-20,1,78.72,0.05,74.78,22.48,Central
ORD-06915323,CUST-427382,PROD-512316,2024-06-21,1,45.56,0.0,45.56,18.19,South
ORD-57865661,CUST-550994,PROD-735536,2024-06-21,4,2043.85,0.0,8175.4,3444.56,North
ORD-65949514,CUST-112030,PROD-143537,2024-06-22,7,31.54,0.2,176.62,79.02,East
ORD-21656994,CUST-544157,PROD-041098,2024-06-22,10,24.37,0.0,243.7,128.6,North
ORD-85947186,CUST-909576,PROD-872556,2024-06-22,10,1146.27,0.3,8023.89,2975.21,East
ORD-08164758,CUST-535270,PROD-702168,2024-06-22,5,53.24,0.0,266.2,126.0,Central
ORD-75909560,CUST-513518,PROD-565599,2024-06-23,7,67.9,0.05,451.54,198.1,Central
ORD-30462486,CUST-859962,PROD-474882,2024-06-23,5,5.31,0.15,22.57,12.28,North
ORD-88004213,CUST-021660,PROD-712977,2024-06-23,7,22.15,0.15,131.79,59.02,East
ORD-01019956,CUST-159642,PROD-565599,2024-06-23,10,67.9,0.0,679.0,297.9,North
ORD-93271179,CUST-691564,PROD-617072,2024-06-24,5,69.76,0.1,313.92,103.14,North
ORD-61448614,CUST-516950,PROD-876597,2024-06-24,14,46.13,0.05,613.53,204.55,West
ORD-93495024,CUST-187732,PROD-061402,2024-06-24,3,17.9,0.0,53.7,21.96,South
ORD-90354772,CUST-150302,PROD-702168,2024-06-24,13,53.24,0.3,484.48,229.32,Central
ORD-93787348,CUST-104551,PROD-022735,2024-06-25,2,27.2,0.05,51.68,23.77,North
ORD-57445924,CUST-075747,PROD-617072,2024-06-25,14,69.76,0.15,830.14,272.75,Central
ORD-69195190,CUST-346581,PROD-582128,2024-06-25,15,1529.36,0.1,20646.36,6281.95,Central
ORD-80154142,CUST-492088,PROD-143537,2024-06-25,7,31.54,0.0,220.78,98.77,East
ORD-64934513,CUST-949912,PROD-746112,2024-06-25,12,2.95,0.1,31.86,13.28,North
ORD-27198271,CUST-029932,PROD-565599,2024-06-25,9,67.9,0.1,549.99,241.3,Central
ORD-91211115,CUST-893419,PROD-348581,2024-06-26,9,37.05,0.0,333.45,109.62,East
ORD-24845771,CUST-544728,PROD-341120,2024-06-26,15,18.11,0.2,217.32,99.0,North
ORD-44833574,CUST-926452,PROD-876597,2024-06-26,4,46.13,0.05,175.29,58.44,West
ORD-72583379,CUST-644241,PROD-490336,2024-06-27,12,130.71,0.0,1568.52,747.84,Central
ORD-70411692,CUST-692377,PROD-071235,2024-06-27,9,1615.39,0.0,14538.51,7014.51,East
ORD-04729874,CUST-912373,PROD-262490,2024-06-27,5,173.54,0.15,737.54,401.84,Central
ORD-52823911,CUST-238767,PROD-757188,2024-06-27,6,18.0,0.0,108.0,58.32,North
ORD-27435731,CUST-044476,PROD-618068,2024-06-27,15,96.1,0.1,1297.35,408.51,North
ORD-29204027,CUST-519167,PROD-712977,2024-06-27,7,22.15,0.1,139.54,62.5,Central
ORD-50935956,CUST-589641,PROD-277230,2024-06-28,9,23.83,0.0,214.47,94.95,South
ORD-43751884,CUST-916066,PROD-486426,2024-06-28,11,163.03,0.0,1793.33,695.2,South
ORD-15056486,CUST-243677,PROD-765354,2024-06-29,3,49.82,0.05,141.99,65.72,West
ORD-91853375,CUST-504887,PROD-039662,2024-06-29,11,784.84,0.15,7338.25,3417.14,East
ORD-07625781,CUST-926395,PROD-105630,2024-06-29,4,2484.65,0.3,6957.02,3523.3,North
ORD-08172761,CUST-689101,PROD-516359,2024-06-29,7,144.97,0.1,913.31,276.63,South
ORD-11957403,CUST-351653,PROD-936678,2024-06-30,7,25.14,0.0,175.98,74.2,Central
ORD-46033313,CUST-279055,PROD-277230,2024-06-30,3,23.83,0.05,67.92,30.07,East
ORD-03962644,CUST-873577,PROD-348581,2024-06-30,5,37.05,0.0,185.25,60.9,Central
ORD-38365921,CUST-247238,PROD-062399,2024-06-30,2,1348.16,0.05,2561.5,1028.74,North
ORD-34711766,CUST-924164,PROD-518471,2024-07-01,12,32.66,0.2,313.54,145.06,North
ORD-49562805,CUST-810993,PROD-603674,2024-07-01,14,1554.14,0.05,20670.06,7925.47,Central
ORD-44461660,CUST-131340,PROD-169975,2024-07-01,10,1108.24,0.05,10528.28,3555.18,West
ORD-86058399,CUST-704990,PROD-765354,2024-07-01,7,49.82,0.3,244.12,112.99,South
ORD-25064507,CUST-537522,PROD-048880,2024-07-01,12,145.08,0.1,1566.86,809.46,East
ORD-13949312,CUST-616027,PROD-876597,2024-07-01,3,46.13,0.15,117.63,39.22,South
ORD-11541813,CUST-861175,PROD-582128,2024-07-01,14,1529.36,0.05,20340.49,6188.89,Central
ORD-88438683,CUST-779751,PROD-468537,2024-07-01,11,294.76,0.0,3242.36,1521.19,East
ORD-57121588,CUST-182787,PROD-468537,2024-07-02,14,294.76,0.05,3920.31,1839.26,West
ORD-66751641,CUST-120859,PROD-262490,2024-07-02,11,173.54,0.3,1336.26,728.03,South
ORD-80276148,CUST-063353,PROD-765354,2024-07-02,3,49.82,0.0,149.46,69.18,East
ORD-35238170,CUST-075918,PROD-039662,2024-07-03,3,784.84,0.15,2001.34,931.95,South
ORD-51139570,CUST-810993,PROD-712977,2024-07-03,8,22.15,0.15,150.62,67.46,Central
ORD-12250122,CUST-662938,PROD-266559,2024-07-03,14,74.66,0.0,1045.24,548.66,North
ORD-87064480,CUST-045773,PROD-059120,2024-07-03,13,224.45,0.2,2334.28,835.22,South
ORD-02183629,CUST-567485,PROD-809537,2024-07-04,8,42.26,0.2,270.46,102.72,Central
ORD-27221694,CUST-014475,PROD-082682,2024-07-04,15,127.46,0.3,1338.33,609.94,North
ORD-38515484,CUST-572022,PROD-468537,2024-07-04,15,294.76,0.0,4421.4,2074.35,West
ORD-35439893,CUST-531328,PROD-233045,2024-07-04,10,31.24,0.0,312.4,113.2,East
ORD-38304693,CUST-346581,PROD-447641,2024-07-05,3,45.06,0.05,128.42,55.03,Central
ORD-40937198,CUST-470920,PROD-872556,2024-07-05,3,1146.27,0.0,3438.81,1275.09,North
ORD-99734344,CUST-713297,PROD-763172,2024-07-05,11,636.84,0.15,5954.45,3139.26,South
ORD-10487567,CUST-870123,PROD-468537,2024-07-05,8,294.76,0.05,2240.18,1051.0,West
ORD-24151626,CUST-485441,PROD-034487,2024-07-05,15,141.56,0.05,2017.23,669.18,North
ORD-44232997,CUST-166970,PROD-341120,2024-07-05,5,18.11,0.0,90.55,41.25,East
ORD-14008225,CUST-517396,PROD-615081,2024-07-06,13,312.29,0.1,3653.79,1820.52,South
ORD-44260224,CUST-519167,PROD-247160,2024-07-06,15,21.93,0.0,328.95,175.65,Central
ORD-11879706,CUST-056387,PROD-735536,2024-07-06,2,2043.85,0.1,3678.93,1550.05,East
ORD-26673753,CUST-809489,PROD-763172,2024-07-07,14,636.84,0.05,8469.97,4465.48,North
ORD-54199160,CUST-567485,PROD-490336,2024-07-07,10,130.71,0.3,914.97,436.24,Central
ORD-06516278,CUST-028081,PROD-468537,2024-07-07,11,294.76,0.0,3242.36,1521.19,South
ORD-62397226,CUST-519167,PROD-665569,2024-07-08,14,38.57,0.15,458.98,188.85,Central
ORD-52056819,CUST-437201,PROD-486426,2024-07-08,2,163.03,0.2,260.85,101.12,East
ORD-28633000,CUST-323737,PROD-474972,2024-07-08,13,1831.08,0.1,21423.64,8522.28,West
ORD-52253545,CUST-432737,PROD-332427,2024-07-08,4,24.2,0.0,96.8,33.84,South
ORD-13718430,CUST-388521,PROD-105630,2024-07-09,10,2484.65,0.3,17392.55,8808.24,Central
ORD-89194352,CUST-083712,PROD-847687,2024-07-09,15,189.42,0.05,2699.23,1155.39,East
ORD-58830922,CUST-053234,PROD-516359,2024-07-09,15,144.97,0.3,1522.18,461.05,Central
ORD-51057279,CUST-070012,PROD-039662,2024-07-10,8,784.84,0.05,5964.78,2777.57,North
ORD-23999531,CUST-402555,PROD-992635,2024-07-10,1,74.31,0.0,74.31,28.55,Central
ORD-43476824,CUST-989064,PROD-888052,2024-07-10,4,1618.0,0.0,6472.0,2411.64,Central
ORD-15125027,CUST-820003,PROD-580280,2024-07-10,12,174.54,0.05,1989.76,838.47,South
ORD-78417850,CUST-150302,PROD-335843,2024-07-10,6,64.2,0.15,327.42,180.08,Central
ORD-24113244,CUST-070012,PROD-332427,2024-07-11,15,24.2,0.0,363.0,126.9,North
ORD-49021302,CUST-878752,PROD-063465,2024-07-11,10,590.77,0.0,5907.7,2104.2,East
ORD-94028358,CUST-558232,PROD-100511,2024-07-11,7,144.46,0.0,1011.22,357.63,North
